req_id	spec	section	strength	all_strengths	section_title	text
oidc-core-1_0#9#388dfdfe	oidc-core-1_0	9	MUST	MUST	Client Authentication	The authentication token MUST be sent as the value of the [OAuth.Assertions] "client_assertion" parameter.
oidc-core-1_0#9#075fb853	oidc-core-1_0	9	MUST	MUST	Client Authentication	The value of the [OAuth.Assertions] "client_assertion_type" parameter MUST be "urn:ietf:params:oauth:client-assertion-type:jwt-bearer", per [OAuth.JWT].
oidc-core-1_0#10#c52792e3	oidc-core-1_0	10	MUST	MUST	Signatures and Encryption	When the message is both signed and encrypted, it MUST be signed first and then encrypted, per Section 16.14, with the result being a Nested JWT, as specified in [JWT].
oidc-core-1_0#10.1#0add1e85	oidc-core-1_0	10.1	MUST	MUST	Signing	The signing party MUST select a signature algorithm based on the algorithms supported by the recipient.
oidc-core-1_0#10.1#20989a1f	oidc-core-1_0	10.1	MUST	MUST	Signing	Asymmetric Signatures When using RSA or ECDSA Signatures, the "alg" Header Parameter value of the JOSE Header MUST be set to an appropriate algorithm as defined in JSON Web Algorithms [JWA].
oidc-core-1_0#10.1#f0dd7c3b	oidc-core-1_0	10.1	MUST	MUST	Signing	The private key used to sign the content MUST be associated with a public key used for signature verification published by the sender in its JWK Set document.
oidc-core-1_0#10.1#b82129a1	oidc-core-1_0	10.1	MUST	MUST	Signing	If there are multiple keys in the referenced JWK Set document, a "kid" value MUST be provided in the JOSE Header.
oidc-core-1_0#10.1#9df932a6	oidc-core-1_0	10.1	MUST	MUST	Signing	The key usage of the respective keys MUST support signing.
oidc-core-1_0#10.1#1818d03e	oidc-core-1_0	10.1	MUST	MUST	Signing	Symmetric Signatures When using MAC-based signatures, the "alg" Header Parameter value of the JOSE Header MUST be set to a MAC algorithm, as defined in JSON Web Algorithms [JWA].
oidc-core-1_0#10.1#0630e96e	oidc-core-1_0	10.1	MUST NOT	MUST NOT	Signing	Symmetric signatures MUST NOT be used by public (non-confidential) Clients because of their inability to keep secrets.
oidc-core-1_0#10.1.1#cca18799	oidc-core-1_0	10.1.1	SHOULD	SHOULD	Rotation of Asymmetric Signing Keys	The JWK Set document at the "jwks_uri" SHOULD retain recently decommissioned signing keys for a reasonable period of time to facilitate a smooth transition.
oidc-core-1_0#10.2#548635ab	oidc-core-1_0	10.2	MUST	MUST	Encryption	The encrypting party MUST select an encryption algorithm based on the algorithms supported by the recipient.
oidc-core-1_0#10.2#eb0ff0a1	oidc-core-1_0	10.2	MUST	MUST	Encryption	Asymmetric Encryption: RSA The public key to which the content was encrypted MUST be a public key used for encryption published by the recipient in its JWK Set document.
oidc-core-1_0#10.2#b82129a1	oidc-core-1_0	10.2	MUST	MUST	Encryption	If there are multiple keys in the referenced JWK Set document, a "kid" value MUST be provided in the JOSE Header.
oidc-core-1_0#10.2#0b1b5068	oidc-core-1_0	10.2	MUST	MUST	Encryption	The key usage of the respective keys MUST include encryption.
oidc-core-1_0#10.2#be3e20ab	oidc-core-1_0	10.2	MUST	MUST	Encryption	The other public key used for the key agreement computation MUST be a public key published by the recipient in its JWK Set document.
oidc-core-1_0#10.2#be78b369	oidc-core-1_0	10.2	MUST	MUST	Encryption	The key usage of the respective keys MUST support encryption.
oidc-core-1_0#10.2#aa929086	oidc-core-1_0	10.2	MUST	MUST	Encryption	The hash value MUST be truncated retaining the left-most bits to the appropriate bit length for the AES key wrapping or direct encryption algorithm used, for instance, truncating the SHA-256 hash to 128 bits for "A128KW".
oidc-core-1_0#10.2#a1e56ddb	oidc-core-1_0	10.2	MUST NOT	MUST NOT	Encryption	Symmetric encryption MUST NOT be used by public (non-confidential) Clients because of their inability to keep secrets.
oidc-core-1_0#10.2.1#6773499f	oidc-core-1_0	10.2.1	SHOULD	SHOULD	Rotation of Asymmetric Encryption Keys	The "jwks_uri" SHOULD include a "Cache-Control" header in the response that contains a "max-age" directive, as defined in RFC 7234 [RFC7234], which enables the encrypting party to safely cache the JWK Set and not have to re-retrieve the document for every encryption event.
oidc-core-1_0#10.2.1#ef8a00ad	oidc-core-1_0	10.2.1	SHOULD	SHOULD	Rotation of Asymmetric Encryption Keys	The decrypting party SHOULD remove decommissioned keys from the JWK Set referenced by "jwks_uri" but retain them internally for some reasonable period of time, coordinated with the cache duration, to facilitate a smooth transition between keys by allowing the encrypting party some time to obtain the new keys.
oidc-core-1_0#10.2.1#b1c98469	oidc-core-1_0	10.2.1	SHOULD	SHOULD	Rotation of Asymmetric Encryption Keys	The cache duration SHOULD also be coordinated with the issuance of new signing keys, as described in Section 10.1.1.
oidc-core-1_0#11#e9f36400	oidc-core-1_0	11	MUST	MUST	Offline Access	When offline access is requested, a "prompt" parameter value of "consent" MUST be used unless other conditions for processing the request permitting offline access to the requested resources are in place.
oidc-core-1_0#11#7b473960	oidc-core-1_0	11	MUST	MUST	Offline Access	The OP MUST always obtain consent to returning a Refresh Token that enables offline access to the requested resources.
oidc-core-1_0#11#9b9b780f	oidc-core-1_0	11	MUST	MUST	Offline Access	o MUST ensure that the prompt parameter contains "consent" unless other conditions for processing the request permitting offline access to the requested resources are in place; unless one or both of these conditions are fulfilled, then it MUST ignore the "offline_access" request,.
oidc-core-1_0#11#ed6321c9	oidc-core-1_0	11	MUST	MUST	Offline Access	o MUST ignore the "offline_access" request unless the Client is using a "response_type" value that would result in an Authorization Code being returned,.
oidc-core-1_0#11#2011b6b1	oidc-core-1_0	11	MUST	MUST	Offline Access	o MUST explicitly receive or have consent for offline access when the registered "application_type" is "web",.
oidc-core-1_0#11#8e0e32bd	oidc-core-1_0	11	SHOULD	SHOULD	Offline Access	o SHOULD explicitly receive or have consent for offline access when the registered "application_type" is "native".
oidc-core-1_0#12.1#69762695	oidc-core-1_0	12.1	MUST	MUST	Refresh Request	To refresh an Access Token, the Client MUST authenticate to the Token Endpoint using the authentication method registered for its "client_id", as documented in Section 9.
oidc-core-1_0#12.1#4d089e55	oidc-core-1_0	12.1	MUST	MUST	Refresh Request	The Authorization Server MUST validate the Refresh Token, MUST verify that it was issued to the Client, and must verify that the Client successfully authenticated it has a Client Authentication method.
oidc-core-1_0#12.2#e2857fa7	oidc-core-1_0	12.2	MUST	MUST	Successful Refresh Response	o its "iss" Claim Value MUST be the same as in the ID Token issued when the original authentication occurred,.
oidc-core-1_0#12.2#abbe0e47	oidc-core-1_0	12.2	MUST	MUST	Successful Refresh Response	o its "sub" Claim Value MUST be the same as in the ID Token issued when the original authentication occurred,.
oidc-core-1_0#12.2#7551f0b9	oidc-core-1_0	12.2	MUST	MUST	Successful Refresh Response	o its "iat" Claim MUST represent the time that the new ID Token is issued,.
oidc-core-1_0#12.2#1619ae5c	oidc-core-1_0	12.2	MUST	MUST	Successful Refresh Response	o its "aud" Claim Value MUST be the same as in the ID Token issued when the original authentication occurred,.
oidc-core-1_0#12.2#4857967d	oidc-core-1_0	12.2	MUST	MUST	Successful Refresh Response	o if the ID Token contains an "auth_time" Claim, its value MUST represent the time of the original authentication - not the time that the new ID token is issued,.
oidc-core-1_0#12.2#95c9952c	oidc-core-1_0	12.2	MUST	MUST,MUST NOT	Successful Refresh Response	o if the implementation is using extensions (which are beyond the scope of this specification) that result in the "azp" (authorized party) Claim being present, those extensions might specify that its "azp" Claim Value MUST be the same as in the ID Token issued when the original authentication occurred; likewise, they might specify that if no "azp" Claim was present in the original ID Token, one MUST NOT be present in the new ID Token,.
oidc-core-1_0#12.2#4dfff248	oidc-core-1_0	12.2	MUST	MUST,SHOULD NOT	Successful Refresh Response	o it SHOULD NOT have a "nonce" Claim, even when the ID Token issued at the time of the original authentication contained "nonce"; however, if it is present, its value MUST be the same as in the ID Token issued at the time of the original authentication, and.
oidc-core-1_0#13.3#45a68306	oidc-core-1_0	13.3	SHOULD	SHOULD	JSON Serialization	Omitted parameters and parameters with no value SHOULD be omitted from the object and not represented by a JSON "null" value, unless otherwise specified.
oidc-core-1_0#14#982f7d72	oidc-core-1_0	14	MUST	MUST	String Operations	Therefore, comparisons between JSON strings and other Unicode strings MUST be performed as specified below:
oidc-core-1_0#14#ad4cb0a2	oidc-core-1_0	14	MUST	MUST	String Operations	Therefore, comparisons between JSON strings and other Unicode strings MUST be performed as specified below: 1. Remove any JSON applied escaping to produce an array of Unicode code points.
oidc-core-1_0#14#250a7027	oidc-core-1_0	14	MUST NOT	MUST NOT	String Operations	Unicode Normalization [USA15] MUST NOT be applied at any point to either the JSON string or to the string it is to be compared against.
oidc-core-1_0#14#b8a32e4c	oidc-core-1_0	14	MUST	MUST	String Operations	Comparisons between the two strings MUST be performed as a Unicode code point to code point equality comparison.
oidc-core-1_0#14#35645fe7	oidc-core-1_0	14	MUST	MUST	String Operations	In all such cases, a single ASCII space character (0x20) MUST be used as the delimiter.
oidc-core-1_0#15#5fbf5288	oidc-core-1_0	15	MUST	MUST	Implementation Considerations	All OpenID Providers MUST implement the following features defined in this specification.
oidc-core-1_0#15#4b0f2fcf	oidc-core-1_0	15	MUST	MUST	Implementation Considerations	This list augments the set of features that are already listed elsewhere as being "REQUIRED" or are described with a "MUST", and so is not, by itself, a comprehensive set of implementation requirements for OPs.
oidc-core-1_0#15#f1ae9ac9	oidc-core-1_0	15	MUST	MUST	Implementation Considerations	Signing ID Tokens with RSA SHA-256 OPs MUST support signing ID Tokens with the RSA SHA-256 algorithm (an "alg" value of "RS256"), unless the OP only supports returning ID Tokens from the Token Endpoint (as is the case for the Authorization Code Flow) and only allows Clients to register specifying "none" as the requested ID Token signing algorithm.
oidc-core-1_0#15#88e3cbba	oidc-core-1_0	15	MUST	MUST	Implementation Considerations	Prompt Parameter OPs MUST support the "prompt" parameter, as defined in Section 3.1.2, including the specified user interface behaviors such as "none" and "login".
oidc-core-1_0#15#6c33323f	oidc-core-1_0	15	MUST	MUST	Implementation Considerations	Display Parameter OPs MUST support the "display" parameter, as defined in Section 3.1.2. (Note that the minimum level of support required for this parameter is simply that its use must not result in an error.).
oidc-core-1_0#15#8dd0b5f1	oidc-core-1_0	15	MUST	MUST	Implementation Considerations	Preferred Locales OPs MUST support requests for preferred languages and scripts for the user interface and for Claims via the "ui_locales" and "claims_locales" request parameters, as defined in Section 3.1.2. (Note that the minimum level of support required for these parameters is simply to have their use not result in errors.).
oidc-core-1_0#15#86270d1e	oidc-core-1_0	15	MUST	MUST	Implementation Considerations	Authentication Time OPs MUST support returning the time at which the End-User authenticated via the "auth_time" Claim, when requested, as defined in Section 2.
oidc-core-1_0#15#7cfdd529	oidc-core-1_0	15	MUST	MUST	Implementation Considerations	Maximum Authentication Age OPs MUST support enforcing a maximum authentication age via the "max_age" parameter, as defined in Section 3.1.2.
oidc-core-1_0#15#11b5ef0a	oidc-core-1_0	15	MUST	MUST	Implementation Considerations	Authentication Context Class Reference OPs MUST support requests for specific Authentication Context Class Reference values via the "acr_values" parameter, as defined in Section 3.1.2. (Note that the minimum level of support required for this parameter is simply to have its use not result in an error.).
oidc-core-1_0#15#384a0fda	oidc-core-1_0	15	MUST	MUST	Implementation Considerations	In addition to the features listed above, OpenID Providers supporting dynamic establishment of relationships with RPs that they do not have a pre-configured relationship with MUST also implement the following features defined in this and related specifications.
oidc-core-1_0#15#2a6851c1	oidc-core-1_0	15	MUST	MUST	Implementation Considerations	Response Types These OpenID Providers MUST support the "id_token" Response Type and all that are not Self-Issued OPs MUST also support the "code" and "id_token token" Response Types.
oidc-core-1_0#15#cc237010	oidc-core-1_0	15	MUST	MUST	Implementation Considerations	Discovery These OPs MUST support Discovery, as defined in OpenID Connect Discovery 1.0 [OpenID.Discovery].
oidc-core-1_0#15#71ced448	oidc-core-1_0	15	MUST	MUST	Implementation Considerations	Dynamic Registration These OPs MUST support Dynamic Client Registration, as defined in OpenID Connect Dynamic Client Registration 1.0 [OpenID.Registration].
oidc-core-1_0#15#5072a19f	oidc-core-1_0	15	MUST	MUST	Implementation Considerations	UserInfo Endpoint All dynamic OPs that issue Access Tokens MUST support the UserInfo Endpoint, as defined in Section 5.3. (Self-Issued OPs do not issue Access Tokens.).
oidc-core-1_0#15#9b678079	oidc-core-1_0	15	MUST	MUST	Implementation Considerations	Public Keys Published as Bare Keys These OPs MUST publish their public keys as bare JWK keys (which MAY also be accompanied by X.509 representations of those keys).
oidc-core-1_0#15#98060688	oidc-core-1_0	15	MUST	MUST	Implementation Considerations	Request URI These OPs MUST support requests made using a Request Object value that is retrieved from a Request URI that is provided with the "request_uri" parameter, as defined in Section 6.2.
oidc-core-1_0#15.3#af1bc457	oidc-core-1_0	15.3	SHOULD	SHOULD	Discovery and Registration	However, if installations choose to support unanticipated interactions between Relying Parties and OpenID Providers that do not have pre-configured relationships, they SHOULD accomplish this by implementing the facilities defined in the OpenID Connect Discovery 1.0 [OpenID.Discovery] and OpenID Connect Dynamic Client Registration 1.0 [OpenID.Registration] specifications.
oidc-core-1_0#15.3#4b6c3f1f	oidc-core-1_0	15.3	MUST	MUST	Discovery and Registration	When using OpenID Connect features, those listed as being "REQUIRED" or are described with a "MUST" are mandatory to implement, when used by a Relying Party.
oidc-core-1_0#16.3#418f4bf2	oidc-core-1_0	16.3	SHOULD	SHOULD	Token Manufacture/Modification	The Relying Party SHOULD validate the digital signature to verify that it was issued by a legitimate OP.
oidc-core-1_0#16.4#888f9e6a	oidc-core-1_0	16.4	MUST NOT	MUST NOT	Access Token Disclosure	Access Tokens represent an End-User's authorization and MUST NOT be exposed to unauthorized parties.
oidc-core-1_0#16.6#eeffcd79	oidc-core-1_0	16.6	SHOULD	SHOULD	Server Response Repudiation	The Client SHOULD validate the digital signature to verify that it was issued by a legitimate Server and its integrity is intact.
